PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08934845 --- 35942.564986538884 minutes --- 35 new words added
Pat/2015/08934846 --- 36352.14971169631 minutes --- 191 new words added
Pat/2015/08934847 --- 36762.80452241103 minutes --- 168 new words added
Pat/2015/08934848 --- 37173.792593423525 minutes --- 49 new words added
Pat/2015/08934849 --- 37584.987747764586 minutes --- 29 new words added
Pat/2015/08934850 --- 37996.40490823587 minutes --- 31 new words added
Pat/2015/08934851 --- 38408.25674569607 minutes --- 62 new words added
Pat/2015/08934852 --- 38820.74932440917 minutes --- 92 new words added
Pat/2015/08934853 --- 39233.75630669196 minutes --- 72 new words added
Pat/2015/08934854 --- 39647.56560372512 minutes --- 112 new words added
