PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08935599 --- 29040.627397147815 minutes --- 61 new words added
Pat/2015/08935600 --- 29720.96306107839 minutes --- 32 new words added
Pat/2015/08935601 --- 30401.43399236997 minutes --- 49 new words added
Pat/2015/08935602 --- 31082.20632832845 minutes --- 113 new words added
Pat/2015/08935603 --- 31763.473638991516 minutes --- 182 new words added
Pat/2015/08935604 --- 32445.369368724027 minutes --- 223 new words added
Pat/2015/08935605 --- 33127.48883718252 minutes --- 74 new words added
Pat/2015/08935606 --- 33809.817627179626 minutes --- 66 new words added
Pat/2015/08935607 --- 34492.2959950765 minutes --- 45 new words added
Pat/2015/08935608 --- 35175.198077305155 minutes --- 126 new words added
Pat/2015/08935609 --- 35858.84416985512 minutes --- 227 new words added
Pat/2015/08935610 --- 36542.77877262036 minutes --- 82 new words added
Pat/2015/08935611 --- 37227.18524780671 minutes --- 133 new words added
Pat/2015/08935612 --- 37911.95140932401 minutes --- 98 new words added
Pat/2015/08935613 --- 38597.00832392772 minutes --- 76 new words added
Pat/2015/08935614 --- 39282.26129326026 minutes --- 49 new words added
Pat/2015/08935615 --- 39967.92715833187 minutes --- 105 new words added
Pat/2015/08935616 --- 40653.87443972031 minutes --- 68 new words added
Pat/2015/08935617 --- 41340.38277103504 minutes --- 137 new words added
Pat/2015/08935618 --- 42027.07681761582 minutes --- 37 new words added
Pat/2015/08935619 --- 42713.95310897827 minutes --- 40 new words added
Pat/2015/08935620 --- 43401.092901706696 minutes --- 58 new words added
Pat/2015/08935621 --- 44088.54436885119 minutes --- 68 new words added
Pat/2015/08935622 --- 44776.263858811064 minutes --- 57 new words added
Pat/2015/08935623 --- 45464.31012806098 minutes --- 69 new words added
Pat/2015/08935624 --- 46152.77739073038 minutes --- 88 new words added
Pat/2015/08935625 --- 46841.346000564095 minutes --- 18 new words added
Pat/2015/08935626 --- 47530.036090842885 minutes --- 22 new words added
Pat/2015/08935627 --- 48219.41706656615 minutes --- 138 new words added
Pat/2015/08935628 --- 48909.12966032426 minutes --- 60 new words added
Pat/2015/08935629 --- 49599.378399864836 minutes --- 102 new words added
Pat/2015/08935630 --- 50290.56661476692 minutes --- 177 new words added
Pat/2015/08935631 --- 50982.11020417611 minutes --- 63 new words added
Pat/2015/08935632 --- 51673.78071079254 minutes --- 20 new words added
Pat/2015/08935633 --- 52365.74202606678 minutes --- 49 new words added
Pat/2015/08935634 --- 53057.81581469377 minutes --- 17 new words added
Pat/2015/08935635 --- 53750.19015840292 minutes --- 50 new words added
Pat/2015/08935636 --- 54443.07397700548 minutes --- 84 new words added
Pat/2015/08935637 --- 55136.17783557574 minutes --- 34 new words added
Pat/2015/08935638 --- 55829.608809308214 minutes --- 49 new words added
Pat/2015/08935639 --- 56523.468770225845 minutes --- 68 new words added
Pat/2015/08935640 --- 57218.15798163017 minutes --- 131 new words added
Pat/2015/08935641 --- 57913.200669956204 minutes --- 53 new words added
Pat/2015/08935642 --- 58609.048607087134 minutes --- 123 new words added
Pat/2015/08935643 --- 59305.33526950677 minutes --- 64 new words added
Pat/2015/08935644 --- 60002.10373069843 minutes --- 69 new words added
Pat/2015/08935645 --- 60699.209222372374 minutes --- 47 new words added
Pat/2015/08935646 --- 61398.11408831279 minutes --- 259 new words added
Pat/2015/08935647 --- 62097.66116754611 minutes --- 88 new words added
Pat/2015/08935648 --- 62797.61685441733 minutes --- 52 new words added
Pat/2015/08935649 --- 63498.19089259704 minutes --- 81 new words added
Pat/2015/08935650 --- 64199.23814103603 minutes --- 61 new words added
Pat/2015/08935651 --- 64900.880561419326 minutes --- 76 new words added
Pat/2015/08935652 --- 65602.9849260966 minutes --- 58 new words added
Pat/2015/08935653 --- 66305.11974232992 minutes --- 1 new words added
Pat/2015/08935654 --- 67008.16532774766 minutes --- 114 new words added
Pat/2015/08935655 --- 67711.7073621869 minutes --- 60 new words added
Pat/2015/08935656 --- 68415.65059030453 minutes --- 47 new words added
