PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930671 --- 14520.786448220411 minutes --- 50 new words added
Pat/2015/08930672 --- 14989.618571992714 minutes --- 59 new words added
Pat/2015/08930673 --- 15458.50377530257 minutes --- 157 new words added
Pat/2015/08930674 --- 15927.399967066447 minutes --- 30 new words added
Pat/2015/08930675 --- 16396.349108568826 minutes --- 145 new words added
Pat/2015/08930676 --- 16865.358523893356 minutes --- 159 new words added
Pat/2015/08930677 --- 17334.40063534975 minutes --- 82 new words added
Pat/2015/08930678 --- 17803.509674485525 minutes --- 163 new words added
Pat/2015/08930679 --- 18272.652037139735 minutes --- 77 new words added
Pat/2015/08930680 --- 18741.826039612293 minutes --- 60 new words added
Pat/2015/08930681 --- 19211.047058661778 minutes --- 100 new words added
Pat/2015/08930682 --- 19680.32472234567 minutes --- 80 new words added
Pat/2015/08930683 --- 20149.628041760127 minutes --- 51 new words added
Pat/2015/08930684 --- 20618.964233855408 minutes --- 64 new words added
Pat/2015/08930685 --- 21088.341506596407 minutes --- 78 new words added
Pat/2015/08930686 --- 21557.757007948556 minutes --- 70 new words added
Pat/2015/08930687 --- 22027.224680260817 minutes --- 92 new words added
Pat/2015/08930688 --- 22496.74708997806 minutes --- 95 new words added
Pat/2015/08930689 --- 22966.354659895103 minutes --- 143 new words added
Pat/2015/08930690 --- 23436.005501937867 minutes --- 70 new words added
Pat/2015/08930691 --- 23905.718621055286 minutes --- 98 new words added
Pat/2015/08930692 --- 24375.505559635163 minutes --- 88 new words added
Pat/2015/08930693 --- 24845.44526761373 minutes --- 229 new words added
Pat/2015/08930694 --- 25315.449271289508 minutes --- 92 new words added
Pat/2015/08930695 --- 25785.473100149633 minutes --- 27 new words added
Pat/2015/08930696 --- 26255.52504631281 minutes --- 38 new words added
Pat/2015/08930697 --- 26725.66501147747 minutes --- 118 new words added
Pat/2015/08930698 --- 27195.930180629093 minutes --- 163 new words added
Pat/2015/08930699 --- 27666.26308782498 minutes --- 86 new words added
Pat/2015/08930700 --- 28136.665756865343 minutes --- 86 new words added
Pat/2015/08930701 --- 28607.189748247463 minutes --- 147 new words added
Pat/2015/08930702 --- 29077.856027293205 minutes --- 147 new words added
Pat/2015/08930703 --- 29548.570036578178 minutes --- 54 new words added
Pat/2015/08930704 --- 30019.377653129897 minutes --- 105 new words added
Pat/2015/08930705 --- 30490.417172865073 minutes --- 253 new words added
Pat/2015/08930706 --- 30961.576192585628 minutes --- 126 new words added
Pat/2015/08930707 --- 31432.776683239143 minutes --- 42 new words added
Pat/2015/08930708 --- 31904.00858502388 minutes --- 31 new words added
Pat/2015/08930709 --- 32375.358170231182 minutes --- 117 new words added
Pat/2015/08930710 --- 32846.748610369366 minutes --- 39 new words added
Pat/2015/08930711 --- 33318.16498593886 minutes --- 24 new words added
Pat/2015/08930712 --- 33789.666873832546 minutes --- 63 new words added
Pat/2015/08930713 --- 34261.211217820644 minutes --- 38 new words added
Pat/2015/08930714 --- 34732.98215727011 minutes --- 201 new words added
Pat/2015/08930715 --- 35204.79964643717 minutes --- 40 new words added
Pat/2015/08930716 --- 35676.618332072096 minutes --- 0 new words added
Pat/2015/08930717 --- 36148.530024083455 minutes --- 79 new words added
Pat/2015/08930718 --- 36620.581020820144 minutes --- 117 new words added
Pat/2015/08930719 --- 37092.90461263259 minutes --- 224 new words added
Pat/2015/08930720 --- 37565.41058094501 minutes --- 145 new words added
Pat/2015/08930721 --- 38038.036685188614 minutes --- 93 new words added
Pat/2015/08930722 --- 38510.74877732992 minutes --- 52 new words added
Pat/2015/08930723 --- 38983.504893553254 minutes --- 32 new words added
Pat/2015/08930724 --- 39456.320012978715 minutes --- 43 new words added
Pat/2015/08930725 --- 39929.16633133093 minutes --- 22 new words added
Pat/2015/08930726 --- 40402.07545617819 minutes --- 44 new words added
Pat/2015/08930727 --- 40874.99294771354 minutes --- 5 new words added
Pat/2015/08930728 --- 41347.956685705976 minutes --- 32 new words added
Pat/2015/08930729 --- 41820.98470557133 minutes --- 44 new words added
Pat/2015/08930730 --- 42294.04885924657 minutes --- 24 new words added
Pat/2015/08930731 --- 42767.21680081288 minutes --- 70 new words added
Pat/2015/08930732 --- 43240.46638191938 minutes --- 42 new words added
Pat/2015/08930733 --- 43713.76410590808 minutes --- 31 new words added
Pat/2015/08930734 --- 44187.13673109611 minutes --- 48 new words added
Pat/2015/08930735 --- 44660.62442870935 minutes --- 73 new words added
Pat/2015/08930736 --- 45134.18604114453 minutes --- 46 new words added
Pat/2015/08930737 --- 45607.806901848315 minutes --- 36 new words added
Pat/2015/08930738 --- 46081.46027589639 minutes --- 19 new words added
Pat/2015/08930739 --- 46555.160955460866 minutes --- 28 new words added
Pat/2015/08930740 --- 47029.13737684488 minutes --- 164 new words added
