PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08930208 --- 29565.61452411016 minutes --- 927 new words added
Pat/2015/08930209 --- 29994.2071170489 minutes --- 312 new words added
Pat/2015/08930210 --- 30422.92695271174 minutes --- 69 new words added
Pat/2015/08930211 --- 30851.801820707322 minutes --- 96 new words added
Pat/2015/08930212 --- 31281.080381755033 minutes --- 245 new words added
Pat/2015/08930213 --- 31710.4490984718 minutes --- 53 new words added
Pat/2015/08930214 --- 32140.416298290093 minutes --- 339 new words added
Pat/2015/08930215 --- 32570.624999082087 minutes --- 138 new words added
Pat/2015/08930216 --- 33000.89205645323 minutes --- 32 new words added
Pat/2015/08930217 --- 33431.50805534124 minutes --- 193 new words added
Pat/2015/08930218 --- 33862.28941553434 minutes --- 89 new words added
Pat/2015/08930219 --- 34293.40138214032 minutes --- 173 new words added
Pat/2015/08930220 --- 34724.70698637962 minutes --- 88 new words added
Pat/2015/08930221 --- 35156.09860455195 minutes --- 43 new words added
Pat/2015/08930222 --- 35587.97685279449 minutes --- 244 new words added
Pat/2015/08930223 --- 36019.99110636314 minutes --- 65 new words added
Pat/2015/08930224 --- 36452.29887591601 minutes --- 142 new words added
Pat/2015/08930225 --- 36884.75595143239 minutes --- 69 new words added
Pat/2015/08930226 --- 37318.19612189134 minutes --- 453 new words added
Pat/2015/08930227 --- 37751.97568808396 minutes --- 148 new words added
Pat/2015/08930228 --- 38186.46372098128 minutes --- 313 new words added
Pat/2015/08930229 --- 38621.30151000023 minutes --- 149 new words added
Pat/2015/08930230 --- 39056.29005324046 minutes --- 56 new words added
Pat/2015/08930231 --- 39491.3117272536 minutes --- 13 new words added
Pat/2015/08930232 --- 39926.53624400695 minutes --- 84 new words added
Pat/2015/08930233 --- 40363.85358566046 minutes --- 840 new words added
Pat/2015/08930234 --- 40801.4906435132 minutes --- 124 new words added
Pat/2015/08930235 --- 41239.34503314892 minutes --- 83 new words added
Pat/2015/08930236 --- 41677.96042776505 minutes --- 287 new words added
Pat/2015/08930237 --- 42116.74152672291 minutes --- 60 new words added
Pat/2015/08930238 --- 42555.627122529346 minutes --- 36 new words added
