PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08936202 --- 39468.27559231917 minutes --- 58 new words added
Pat/2015/08936203 --- 40335.06942789555 minutes --- 39 new words added
Pat/2015/08936204 --- 41202.04639239311 minutes --- 53 new words added
Pat/2015/08936205 --- 42069.258126938345 minutes --- 67 new words added
Pat/2015/08936206 --- 42936.61036101182 minutes --- 37 new words added
Pat/2015/08936207 --- 43804.092052884895 minutes --- 33 new words added
Pat/2015/08936208 --- 44671.84053244194 minutes --- 67 new words added
Pat/2015/08936209 --- 45540.14868242343 minutes --- 151 new words added
Pat/2015/08936210 --- 46408.60954584281 minutes --- 37 new words added
Pat/2015/08936211 --- 47277.25920997858 minutes --- 45 new words added
Pat/2015/08936212 --- 48146.58389427265 minutes --- 170 new words added
Pat/2015/08936213 --- 49016.18578128417 minutes --- 66 new words added
Pat/2015/08936214 --- 49886.09316749175 minutes --- 71 new words added
Pat/2015/08936215 --- 50756.25457433859 minutes --- 57 new words added
Pat/2015/08936216 --- 51626.64607347648 minutes --- 50 new words added
Pat/2015/08936217 --- 52497.30888517698 minutes --- 59 new words added
Pat/2015/08936218 --- 53368.340786528584 minutes --- 76 new words added
Pat/2015/08936219 --- 54239.786571621895 minutes --- 87 new words added
Pat/2015/08936220 --- 55111.37921784321 minutes --- 28 new words added
Pat/2015/08936221 --- 55983.06836692889 minutes --- 17 new words added
Pat/2015/08936222 --- 56854.8837628444 minutes --- 23 new words added
Pat/2015/08936223 --- 57726.90177946091 minutes --- 38 new words added
Pat/2015/08936224 --- 58599.244808065894 minutes --- 62 new words added
Pat/2015/08936225 --- 59472.15617283583 minutes --- 109 new words added
Pat/2015/08936226 --- 60345.16266163985 minutes --- 15 new words added
Pat/2015/08936227 --- 61218.34615401427 minutes --- 30 new words added
Pat/2015/08936228 --- 62091.75698756377 minutes --- 36 new words added
Pat/2015/08936229 --- 62965.27740814686 minutes --- 17 new words added
Pat/2015/08936230 --- 63839.00864179929 minutes --- 35 new words added
Pat/2015/08936231 --- 64713.21039410035 minutes --- 81 new words added
Pat/2015/08936232 --- 65587.67010257245 minutes --- 42 new words added
Pat/2015/08936233 --- 66462.48301438491 minutes --- 58 new words added
Pat/2015/08936234 --- 67338.01382841666 minutes --- 119 new words added
Pat/2015/08936235 --- 68214.06936185758 minutes --- 84 new words added
Pat/2015/08936236 --- 69090.62241604328 minutes --- 78 new words added
Pat/2015/08936237 --- 69967.44422739347 minutes --- 40 new words added
Pat/2015/08936238 --- 70844.44759600163 minutes --- 23 new words added
Pat/2015/08936239 --- 71721.75296413501 minutes --- 44 new words added
Pat/2015/08936240 --- 72599.75379530192 minutes --- 104 new words added
Pat/2015/08936241 --- 73477.99264854193 minutes --- 33 new words added
Pat/2015/08936242 --- 74356.48060696523 minutes --- 34 new words added
Pat/2015/08936243 --- 75235.51346065203 minutes --- 77 new words added
Pat/2015/08936244 --- 76114.97899079323 minutes --- 60 new words added
Pat/2015/08936245 --- 76994.73003274202 minutes --- 38 new words added
Pat/2015/08936246 --- 77874.91314571699 minutes --- 58 new words added
Pat/2015/08936247 --- 78755.27003053825 minutes --- 21 new words added
Pat/2015/08936248 --- 79636.63585831324 minutes --- 133 new words added
Pat/2015/08936249 --- 80518.28275649945 minutes --- 35 new words added
Pat/2015/08936250 --- 81400.21600218216 minutes --- 35 new words added
Pat/2015/08936251 --- 82282.36025857131 minutes --- 25 new words added
Pat/2015/08936252 --- 83164.91250817776 minutes --- 50 new words added
Pat/2015/08936253 --- 84048.20178831815 minutes --- 91 new words added
Pat/2015/08936254 --- 84931.84739176036 minutes --- 42 new words added
Pat/2015/08936255 --- 85815.83012150526 minutes --- 39 new words added
Pat/2015/08936256 --- 86700.17913924853 minutes --- 42 new words added
