PATENT_NO		TIME TO WRITE		WORDS ADDED BY FILE
Pat/2015/08936123 --- 55836.86237180233 minutes --- 74 new words added
Pat/2015/08936124 --- 56678.60738402605 minutes --- 44 new words added
Pat/2015/08936125 --- 57520.515430478255 minutes --- 34 new words added
Pat/2015/08936126 --- 58362.63228332599 minutes --- 44 new words added
Pat/2015/08936127 --- 59204.921008249126 minutes --- 35 new words added
Pat/2015/08936128 --- 60047.414334305126 minutes --- 38 new words added
Pat/2015/08936129 --- 60890.31324743033 minutes --- 84 new words added
Pat/2015/08936130 --- 61733.37117524942 minutes --- 30 new words added
Pat/2015/08936131 --- 62576.560364135104 minutes --- 24 new words added
Pat/2015/08936132 --- 63419.95583430926 minutes --- 39 new words added
Pat/2015/08936133 --- 64263.89585926533 minutes --- 107 new words added
Pat/2015/08936134 --- 65108.09888420502 minutes --- 49 new words added
Pat/2015/08936135 --- 65953.3738292098 minutes --- 203 new words added
Pat/2015/08936136 --- 66798.80900412003 minutes --- 27 new words added
Pat/2015/08936137 --- 67644.61371888319 minutes --- 65 new words added
Pat/2015/08936138 --- 68490.66554032564 minutes --- 39 new words added
Pat/2015/08936139 --- 69337.62062956094 minutes --- 159 new words added
Pat/2015/08936140 --- 70184.98767786424 minutes --- 69 new words added
Pat/2015/08936141 --- 71032.74333980083 minutes --- 64 new words added
Pat/2015/08936142 --- 71880.76594714721 minutes --- 42 new words added
Pat/2015/08936143 --- 72729.31736031374 minutes --- 85 new words added
Pat/2015/08936144 --- 73578.32357246875 minutes --- 72 new words added
Pat/2015/08936145 --- 74427.69475773971 minutes --- 56 new words added
Pat/2015/08936146 --- 75277.36887352864 minutes --- 45 new words added
Pat/2015/08936147 --- 76127.17701861462 minutes --- 18 new words added
Pat/2015/08936148 --- 76977.29171654781 minutes --- 42 new words added
Pat/2015/08936149 --- 77827.79535143376 minutes --- 56 new words added
Pat/2015/08936150 --- 78678.72223206758 minutes --- 61 new words added
Pat/2015/08936151 --- 79529.97781920036 minutes --- 46 new words added
Pat/2015/08936152 --- 80381.88197807471 minutes --- 92 new words added
Pat/2015/08936153 --- 81234.62960791985 minutes --- 118 new words added
Pat/2015/08936154 --- 82087.90725274086 minutes --- 72 new words added
Pat/2015/08936155 --- 82942.13742882013 minutes --- 129 new words added
Pat/2015/08936156 --- 83796.6697473526 minutes --- 38 new words added
